order_placement_date,requested_delivery_date,order_delivery_date,order_quantity,quantity_unit,product_name,material_id,country,origin_region,warehouse_names,company_id,order_id
2022-03-28,2022-03-31,2022-03-31,1146.8,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,CORF15305,sqw7u6fe7jcef82dl8j3
2017-09-19,2017-09-22,2017-09-22,2.303,MT,Gelatin,E164938,The Netherlands,APAC,Enschede,COHQ52650,dr0ygmw9nbm7eul7yvv4
2018-01-15,2018-01-18,2018-01-18,250.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COIX14900,i8j6ng5tdbo3v3q37aft
2019-05-20,2019-05-28,2019-05-28,100.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COUR35459,128e63x3q11l0aywhy35
2017-02-20,2017-02-23,2017-02-23,1.0,MT,Sugar,E131096,United Kingdom,EU,Bristol,COYO43605,stl2uri81lttug6l6zut
2020-06-25,2020-06-30,2020-06-30,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COPQ25216,avjrug6988twlb85iskc
2022-08-24,2022-09-01,2022-09-16,573.4,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COVP68728,zhpxve6myg16aekvq4rt
2022-05-12,2022-06-30,2022-06-30,100.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COLF65258,fwdcxj8btif9v0dnb91r
2021-08-11,2021-09-15,2021-09-15,10000.0,KG,Sugar,E131096,France,EU,Sotteville de Rouen,COET99085,o6kmp78knqcldafymdpv
2022-04-11,2022-04-14,2022-04-14,500.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COSG58253,1iw6bnalmjsh5ql2unol
2021-11-24,2021-11-25,2021-11-25,50.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COSP30346,cikmrpl6ikwgn9jyels8
2022-05-31,2022-06-07,2022-06-07,470.0,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORY46361,fphwnofj33ce4ld2m5tw
2022-10-04,2022-10-11,2022-10-13,135.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COTF61044,91dlm5e5wt1c58sfljys
2017-07-12,2017-07-17,2017-07-17,100.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COUR35459,cf1zz81jcdyoc44ki4lo
2017-04-12,2017-05-02,2017-05-02,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COSU27339,cxmenuqc4x1g12idberj
2017-12-15,2017-12-19,2017-12-19,349.68,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COIZ41043,ctoshmhj7utnibzesmug
2020-07-01,2020-07-08,2020-07-08,1151.5,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COQW13734,qeb1wnk9mpemnft848ad
2020-06-30,2020-06-30,2020-06-30,1401.87,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COKK08840,sdqxm4cdvppduao5fh5f
2019-08-20,2019-08-27,2019-08-27,0.025,MT,Citric Acid,E235421,United Kingdom,EU,Swansea,COFP09101,357tz42mhg9zoj42zjjx
2018-11-19,2018-11-27,2018-11-27,1000.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COQI56840,glk6k73pzeucr5hc2srb
2020-06-30,2020-07-06,2020-07-06,1151.5,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COLT66394,2ltcm77x93zr0bmbaoqr
2018-01-08,2018-01-16,2018-01-16,3000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,CORW98042,8st2jgm0tgis7xjd3th6
2020-02-05,2020-02-13,2020-02-12,11.25,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CODF16744,yp2o09maitycskqwdtju
2021-09-15,2021-10-07,2021-10-07,1.1468,MT,Gelatin,E164938,The Netherlands,APAC,Enschede,COLT66394,sqsdtcrh178dlj1cbwnx
2020-01-28,2020-02-03,2020-02-03,50.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COZC09255,0v98g2y0p19mqqz3efhu
2018-11-08,2018-11-19,2018-11-19,500.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COBY24850,9u8ysp7cv3qmyor473op
2017-03-21,2017-03-27,2017-03-27,58.28,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COYX62354,7qbulbrqyarukgdwnsk7
2019-02-12,2019-03-07,2019-03-07,1000.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,CODW72810,d9h9235iu56h6779c85a
2018-07-02,2018-07-12,2018-07-12,2.1906,MT,Gelatin,E164938,The Netherlands,APAC,Enschede,COLN23384,fsmc45ez62500yyqwimh
2022-03-03,2022-03-08,2022-03-08,120.32,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,CORY46361,yaf574cvnmm3c23ega0u
2020-03-12,2020-03-18,2020-03-18,25.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COTV18114,x6srvdil7ncrvqypxrgm
2021-03-24,2021-04-12,2021-04-12,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COFJ07286,5ixmecttnwyvcwwssftq
2022-06-01,2022-06-07,2022-06-07,75.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COJB63713,iw0gyaa3m3jqqe12za9m
2020-08-10,2020-08-12,2020-08-12,0.34968,MT,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COJS84142,84yo0kdzjuzhidsfdguz
2022-07-12,2022-10-06,2022-10-06,6000.0,KG,Gelatin,E164938,France,APAC,Villebon sur Yvette,COSQ41402,nxwp3llp109rzqkvmx43
2018-08-16,2018-08-20,2018-08-20,75.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COTC09072,v70fnd0w6x7lnwgiocqw
2018-07-09,2018-07-13,2018-07-12,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,COSJ75237,xs4pc4akbjwtoz61k1um
2020-04-09,2020-04-27,2020-04-27,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,CORB67014,1g9a8q7ua7c8iko1j4q3
2017-12-20,2017-12-27,2017-12-27,111.86,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,CORY46361,ov3l7adcx9852zz2bqmi
2022-12-07,2023-02-16,2023-02-16,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COER82357,7z5proh9movt68tf7apm
2018-05-18,2018-05-24,2018-05-24,150.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,CODE17476,wmfeksenebmnpxr803go
2020-08-25,2020-09-02,2020-09-07,4037.267,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COSX75653,nnye9z06qw64apdd8mgh
2019-06-24,2019-07-04,2019-07-04,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COCG53363,v8f3q1rc78fjo5vssbq1
2019-02-06,2019-02-12,2019-02-12,100.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COJI56541,2dcu184px9bhjj3yk2qf
2021-09-17,2021-11-04,2021-11-04,24000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COYT91670,hnxrih2docdape7be8hw
2022-05-31,2022-06-08,2022-06-08,5000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COOL35648,mh1lpgyinb4bb7pwgnk0
2019-05-16,2019-05-23,2019-05-23,500.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COOJ06899,d1lz6aa7ax6zfccfwzh5
2020-11-13,2020-11-20,2020-11-23,0.2,MT,Sugar,E131096,United Kingdom,EU,Swansea,COKF45460,nu99nwmd9jm1v870mpai
2018-01-11,2018-01-15,2018-01-15,575.75,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COWR84952,yljmfb4qa7lva4sgk3v2
2021-12-09,2021-12-14,2021-12-14,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COTD46731,w7di6it4fp05plcxn5ph
2021-02-25,2021-03-31,2021-03-31,16500.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COIR29900,oczd3vm4x9590ion3xjr
2020-05-27,2020-06-02,2020-06-03,1.0,MT,Citric Acid,E235421,The Netherlands,EU,Moerdijk,COSJ75237,69o1q21j45w0pwuec12s
2021-09-20,2021-09-24,2021-09-24,0.06814999999999999,MT,Gelatin,E164938,The Netherlands,APAC,Enschede,CODM31677,qy71g4pfknplr42crql1
2019-08-29,2019-09-02,2019-09-02,150.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COQF37103,4wi5vu7m7flr4j6fscxy
2020-06-18,2020-06-22,2020-06-22,4700.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CORF15305,9zfh9z2fvexygt7ig2pc
2018-06-20,2018-06-27,2018-06-27,2000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COQE54969,td6rr2rs6mhch8uy779a
2021-01-20,2021-01-22,2021-01-22,1720.1999999999998,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COGO97674,z99c73qwdtcpleaezbmn
2022-03-02,2022-03-09,2022-03-09,50.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COLC19392,c1lxgbnz2dz2lwzu1huy
2020-08-11,2020-08-14,2020-08-14,4700.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CORF15305,g7o1jlkv7kixqylooznu
2017-07-18,2017-07-21,2017-07-21,2000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COBW50505,nrst9h8lkh032zsop6rr
2020-09-21,2020-09-25,2020-09-25,1175.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COSI94973,43slzyc8r7ekxp3m6m7w
2022-09-27,2022-12-01,2022-12-02,3510.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COTD96829,6l1gahy18y8qnjqbla64
2017-11-28,2017-12-21,2017-12-21,1000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COZI72220,1gl5z2j0r43ngbttnwut
2019-05-22,2019-05-29,2019-05-29,2303000.0,G,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHZ46419,swvjr67bu5t90047yoef
2022-11-23,2022-12-02,2022-12-02,120.32,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORY46361,4k2mbh1r5clhxd4i17k7
2021-10-06,2022-02-10,2022-02-10,12400.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COMJ86490,saqoc113u3oa8zm5ykq2
2020-06-30,2020-07-02,2020-07-02,1100.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COBC26731,yhuf27cfn1562zfs5324
2017-05-16,2017-05-22,2017-05-22,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COVU17212,gxrh9w5l3k62uawcxgyz
2020-03-25,2020-03-30,2020-03-30,0.025,MT,Citric Acid,E235421,United Kingdom,EU,Swansea,COLB99329,bw1urvu9b8rv0a0liigi
2020-05-14,2020-05-27,2020-05-27,25.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COUR61306,y0drtdh0sm2te040hg4s
2020-08-03,2020-08-19,2020-08-19,500.0,KG,Gelatin,E164938,France,APAC,Villebon sur Yvette,COKT45563,d1wd2nuuurgqpohh54mg
2021-04-30,2021-06-07,2021-06-07,1.0,MT,Sugar,E131096,United Kingdom,EU,Swansea,COJU95361,bn2ej0srct9efuyn8gv9
2022-04-13,2022-05-19,2022-06-10,3325.0,KG,Gelatin,E164938,France,APAC,Sotteville de Rouen,COBT68936,bfw39e27xrnakr7wcan8
2020-02-10,2020-03-13,2020-03-12,0.5,MT,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COFJ07286,mpbhv2pl7e0gk9iv0ybj
2017-01-17,2017-01-19,2017-01-19,4000.0,KG,Citric Acid,E235421,The Netherlands,EU,Moerdijk,COIZ04610,lwf4784nzd2a1xsrqo17
2021-08-24,2021-08-30,2021-08-30,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COQY51771,kyqnloc20l86m4b4nu9k
2019-11-05,2019-11-27,2019-11-27,300.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COZC16371,yjjz3f144wsmbh7lon01
2021-03-24,2021-05-21,2021-05-21,1000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COJU95361,omfdmxqqf4syas62z6uj
2022-08-05,2022-09-14,2022-09-14,24000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COQE25926,w6pye20br3m135ykmutx
2021-03-23,2021-03-30,2021-03-30,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COPB70722,zmw7jya8ggea7hzr3y2c
2019-10-10,2019-10-14,2019-10-14,500.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COJZ96489,o7c6p9vmknqadf5ryrl1
2017-08-09,2017-08-14,2017-08-14,100.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COVO98511,tdf4pja8t3d4tqk0zg63
2019-12-17,2020-01-03,2020-01-03,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COBE05528,nd7qa90o08slr077jy60
2017-10-09,2017-10-12,2017-10-12,500.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COTJ47127,proprrgnha64q7knjd7g
2020-03-10,2020-04-16,2020-04-21,2196.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COVQ64536,rdxbln6kwmbcm4t23jsu
2018-11-26,2018-11-30,2018-11-30,50.0,KG,Citric Acid,E235421,The Netherlands,EU,Moerdijk,COBE81204,8ceoazn7evro5px53plw
2021-12-03,2021-12-13,2021-12-13,0.15,MT,Citric Acid,E235421,United Kingdom,EU,Swansea,COZR28875,7bzfdxky6o9r7zjt4ekw
2018-01-09,2018-01-15,2018-01-15,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COSU27339,587g0vq40fakabyi143k
2021-03-05,2021-03-11,2021-03-11,1100.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COYL65177,s02w22e5mz3uikn69pvd
2018-11-30,2018-12-06,2018-12-06,111.86,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,CORY46361,a72xnljhm2ztm83h3v45
2021-10-07,2021-11-10,2021-11-10,5000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COQJ49988,2jdk5ohujm4h8jqxw9z1
2018-10-23,2019-04-04,2019-04-04,1000.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COZI72220,wiufjkddezcmgwif20op
2022-10-20,2022-10-24,2022-10-24,100.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COZD21857,n9h3kyw9jstz23eors4b
2020-04-24,2020-04-30,2020-04-30,0.175,MT,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COQF38864,zfpeadttf25i887vb5ug
2021-09-21,2021-10-15,2021-10-11,1146.8,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CORF15305,46g549nm9xrztk9mulgg
2018-01-18,2018-03-23,2018-03-23,200.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COYK47433,dr7wjy1lmegtpcbfonh6
2018-01-02,2018-01-03,2018-01-02,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,CONM45618,fne3xe76ctn79iexb29p
2019-07-30,2019-08-06,2019-08-06,111.86,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORY46361,g8bhtq000hfmokrvgzdp
2018-06-06,2018-06-08,2018-06-08,575.75,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COLB25278,cxp36azfmvpldii2pcq3
2020-12-17,2021-02-23,2021-02-23,900.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COER82357,w03rd0l3ucvpml1qyz7y
2020-01-22,2020-02-03,2020-02-03,2196.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COVQ64536,swkiuuv3el72b269j7tf
2022-04-08,2022-04-13,2022-04-13,3000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COJZ78076,ylc93zwu9ij0zcthqphw
2021-03-12,2021-03-16,2021-03-16,0.5734,MT,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COWR84952,25j8q0qcilc6y11w509d
2019-12-10,2019-12-20,2019-12-20,2303.0,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORF15305,i2ubtpwxgc8l9m0jy6w3
2018-05-14,2018-05-18,2018-05-18,1.0,MT,Sugar,E131096,United Kingdom,EU,Lutterworth,COZD36000,53cuonmflfoy43fuib3z
2022-07-25,2022-08-01,2022-08-01,573.4,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COGN15527,o6ryxjcqnrvowrt3impr
2018-04-10,2018-04-17,2018-04-17,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COJZ09740,5ri0vkwq69w8clyy504p
2019-02-08,2019-02-12,2019-02-12,575.75,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COJO26899,d0si3fiqjkk0slmr7n3r
2021-09-24,2021-09-29,2021-09-29,200.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COIL33173,et1m4zamf8r01jquwjfy
2017-02-08,2017-02-24,2017-02-24,100.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COKH45544,py221le161jhuzun2s0w
2019-04-30,2019-07-16,2019-07-18,0.075,MT,Citric Acid,E235421,The Netherlands,EU,Moerdijk,COCW72936,kobpqxxr0otn0n0oqwjs
2022-06-17,2022-07-04,2022-07-04,8000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COFZ73337,5m89463e3hkyirkkbsl2
2022-10-27,2022-11-03,2022-11-03,3000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COOM36510,g34dnriiqg94ir7tg68q
2021-07-20,2021-07-26,2021-07-26,250.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COEJ49095,v3qviyr3be8wfqaf00pc
2018-06-28,2018-07-16,2018-07-16,200.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COWC96977,bn3ydvl5ctmoofz98gnv
2019-02-19,2019-03-25,2019-03-25,200000.0,G,Sugar,E131096,United Kingdom,EU,Bristol,COYK47433,owe9zejr4762bykwhpu3
2022-06-15,2022-09-14,2022-09-14,2.0,MT,Sugar,E131096,United Kingdom,EU,Bristol,COZD36000,v3yliblp1e6k6z9glmnf
2017-05-17,2017-05-29,2017-05-29,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COBE05528,dfzptnyi0atihk716uco
2017-05-05,2017-06-14,2017-06-14,6200.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COMJ86490,xz3yzmnj0d7qor8cbk16
2022-05-13,2022-05-18,2022-05-18,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COXI28242,ymbfasvefq1tdsnzmzir
2022-01-04,2022-03-24,2022-03-24,549.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,CORQ92002,emrxtp1wzw27rxsfws02
2022-10-13,2022-12-14,2022-12-14,1000.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COOW91563,nuy50g4ljhu4sryrwx35
2019-06-19,2019-06-21,2019-06-22,75.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COST01376,fjvw54rzysv2fnl3vpm9
2020-03-13,2020-04-28,2020-04-28,9000.0,KG,Gelatin,E164938,France,APAC,Tournan en Brie,COPM10254,nyuj1ml15h3mk5u67skd
2019-04-15,2019-04-24,2019-04-24,3000.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,COIZ04610,ozyfxfn5lkshrlhmas4k
2018-07-11,2018-08-01,2018-08-01,0.1,MT,Sugar,E131096,United Kingdom,EU,Bristol,CORS27014,66o1huxm5mecr5g309eq
2019-01-16,2019-01-18,2019-01-18,25.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COST01376,h8w0wlqyl2j7q91hmyv2
2018-09-12,2018-10-26,2018-10-26,200.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COYK47433,5410xo0vmsfkog258lzd
2020-09-30,2020-09-30,2020-09-30,1481.61,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COKK08840,loxvk9z8u34i6qvlc702
2018-04-16,2018-11-09,2018-11-09,22.0,MT,Citric Acid,E235421,United Kingdom,EU,Bristol,COPE26801,m13o38f4a2bjo08292t7
2017-07-19,2017-07-24,2017-07-24,2000.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COSD23602,dx895sagti9xbs7279tz
2021-04-16,2021-04-23,2021-04-23,25.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COUF65164,rwckk0bz7u7g0cjmdq3j
2018-07-18,2018-07-24,2018-07-24,500.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COBY24850,whtyv981r02z403mwofh
2019-07-12,2019-07-30,2019-07-30,500.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COWV99878,mcicwyosgyvgk5wd1zwk
2019-05-31,2019-05-31,2019-05-31,0.56126,MT,Citric Acid,E235421,United Kingdom,EU,Bristol,COKK08840,cato0yfr2x3xncxakxd7
2017-06-20,2017-08-08,2017-08-08,12.4,MT,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COMJ86490,ku0hzobryv6ad6m4snar
2022-09-30,2022-10-04,2022-10-04,1720.1999999999998,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COHQ52650,8bq9hgkqvj28lhyzalo4
2020-05-20,2020-06-04,2020-06-04,24000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COPY59486,5ernkdn58vpbdy20lwjh
2017-10-19,2017-10-25,2017-10-25,375.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COXD53161,4ay4t5lkwfpgqohhft48
2021-08-19,2021-09-13,2021-09-13,573.4,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COWR84952,ps3br7k4bpp6q5oznfmr
2022-11-24,2023-03-22,2023-03-22,2000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COPN12688,6wfzarohqccoos0necoo
2018-09-18,2018-10-18,2018-10-18,24000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COPY59486,7uju1ndgwbbeps8d6pvn
2018-11-30,2018-11-30,2018-11-30,616.323,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COKK08840,1slk3edcb21nwn4nhl8l
2018-01-22,2018-01-26,2018-01-26,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COZY31704,gaxgdw2pdj82h283x4nc
2017-06-12,2017-06-27,2017-06-27,100.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,CORT50764,2tkakebyq7uk77uler2l
2017-10-04,2017-10-18,2017-10-18,0.5,MT,Citric Acid,E235421,United Kingdom,EU,Bristol,COCH74792,wkmsn5vc4swgay259bor
2022-11-14,2022-12-14,2022-12-14,2.0,MT,Citric Acid,E235421,The Netherlands,EU,Enschede,COTD78874,gt49dpmhg07la7dxpw1t
2017-06-13,2017-10-19,2017-10-19,14000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COVC88783,ba1v08xm4m0qq21zyeo7
2019-09-20,2019-09-25,2019-09-25,0.25,MT,Citric Acid,E235421,United Kingdom,EU,Bristol,COAO16448,lp2qc9chk0a754w6ikey
2022-02-08,2022-02-10,2022-02-10,1000000.0,G,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COJT91079,xejj787tpc90na7lsxu1
2022-05-17,2022-05-19,2022-05-19,163.56,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COPZ79516,glz7ax0elegjrk0cebuq
2022-08-30,2022-09-20,2022-09-20,2000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COPN12688,pc6lmgtfcwbdgqksmdqj
2017-03-10,2017-03-14,2017-03-14,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,CORX34930,t2p0ocxno5r5f08xmb1u
2022-05-10,2022-05-13,2022-05-13,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COJX99827,7lic8goeoldcz59sz643
2020-12-03,2020-12-07,2020-12-08,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COBV68858,terlj3oip1uxxpma3ob8
2018-07-12,2018-08-20,2018-08-20,500.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COIX48140,1vc7qirdq6u5qwce72cb
2018-06-05,2018-06-13,2018-06-13,500.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,CODL67013,aqq7c8bq1fjugtm4kv4v
2017-01-04,2017-01-10,2017-01-10,9.9,MT,Citric Acid,E235421,United Kingdom,EU,Bristol,COAC91243,v0asm94170rzerr79691
2021-03-02,2021-03-04,2021-03-04,100.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COQZ46616,gqh1sfpjut9zdp6chcv8
2021-03-29,2021-04-06,2021-04-06,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,CONM14835,wvztduurua1c2lz5do2j
2018-06-19,2018-06-22,2018-06-22,25.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COIJ39209,ic5laxb0m5vc7av3p3of
2018-03-19,2018-03-21,2018-03-21,1.72725,MT,Gelatin,E164938,The Netherlands,APAC,Enschede,COHZ46419,3pogt8fann2toiw3vc8h
2017-08-02,2017-08-30,2017-08-30,12400.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COMJ86490,d5zpxpjmzb0z258wii7t
2022-05-20,2022-06-03,2022-06-03,2000.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,COTD78874,9b0jr9n7ysmv2mmqdy1p
2019-11-14,2019-11-25,2019-11-25,1000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COIF13692,8wee3jv7u98xqyw4tgi5
2018-06-29,2018-07-18,2018-07-18,500.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COWV99878,8mfvxworp1cxwo31axhz
2020-01-06,2020-01-09,2020-01-09,2000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COSO97747,esl0atgjhxn0nec799ev
2022-10-27,2022-11-11,2022-11-11,100.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COXU09943,1mm9l3z36dcvnyphbsq1
2022-09-30,2022-10-04,2022-10-04,250.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,CORD29567,iu7r3371z5qseti9fwp6
2019-12-12,2020-01-14,2020-01-14,250.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COEG40507,6gk4rwfyajmhqxgg6vdt
2021-10-05,2021-10-18,2021-11-10,300.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COUR93790,593jaxquwwd1c9ybx6gy
2022-01-28,2022-02-03,2022-02-03,24000000.0,G,Gelatin,E164938,France,APAC,Tournan en Brie,COKW66966,rbqdgm9d4cvw7pxbnb19
2019-07-22,2019-08-12,2019-08-12,500.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,COCP97575,e26g08kht9grjd97ii8c
2020-03-02,2020-03-09,2020-03-09,1.0,MT,Citric Acid,E235421,United Kingdom,EU,Bristol,COYL65177,h4jvebdd99aw71a986xv
2021-12-08,2021-12-15,2021-12-15,200.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COIZ63076,irvi1py0b864x5g5b09o
2019-10-23,2019-10-25,2019-10-25,575.75,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COXS62219,a8qmcz69gkpbnhj2m96t
2017-11-13,2017-11-23,2017-11-23,135.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COSI94973,f5dbe7kq6kuenf7xwmoo
